10,3.00E+04,0,1.30E+05
10,4.00E+04,10,5.00E+04
8,4.00E+04,10,4.50E+04
4,4.50E+04,8,4.50E+04
2,5.00E+04,4,5.00E+04
1,6.00E+04,2,5.50E+04
1,7.00E+04,1,8.00E+04
0,1.10E+05,1,7.50E+04
0,1.15E+05,0,
0,1.20E+05,,
0,1.30E+05,,
0,1.35E+05,,
0,1.60E+05,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"													",,,
"3.00E+04	0												",,,
"3.00E+04	5												",,,
"3.00E+04	10												",,,
